1213,469.5483980513611
0644,343.0487613100583
5110,247.09706258366924
0632,202.01274955902275
3704,249.0030673187817
4803,226.59450719589856
3102,646.0146122067245
4832,209.90821216577618
0807,486.88345778206934
5000,391.8650898179296
0103,319.1281311561838
0647,75.68854871869831
4814,351.11383765039477
4219,378.9960457835712
3701,320.47096303559937
1211,337.44682144901105
2408,234.43463172744742
5111,211.58618611588696
1212,346.3618954743794
2505,270.98430173016993
1901,479.36356221231324
4704,502.6877677294152
4826,337.512327681136
0605,254.58969460985705
4809,158.14014661515077
0104,501.46850922204663
4206,403.49928900134825
4002,795.6837903617553
0806,693.5284262969388
5403,858.5283181008243
0804,639.9238769998328
0602,534.9115422335125
1905,833.8743832555823
2904,562.7936691733269
3411,755.3568784432598
0107,425.5262278123128
3904,803.5095257741276
5402,766.6377351460386
1709,812.2824024146955
4218,715.8646796414802
3917,899.4788137775271
2601,717.0517616292799
1801,1100.5689763931912
3413,556.2044983460846
1706,731.8139182323761
1224,499.9446782114091
1904,724.5620658275327
5505,946.0276332498112
5503,1488.0599286820527
1809,830.0461757502541
0652,913.0553361686398
1221,373.19926997103295
4207,590.2967703251996
1205,548.0529529792877
2003,795.6924420774309
5508,1202.1896554210953
0618,481.7905369625399
4600,1217.0623862591717
0601,720.6216708572694
3403,695.8476062150593
3404,653.5118214623103
1202,580.2473715579545
3918,824.9855803986861
1807,616.2115525217795
4201,881.3679168535529
3502,674.8136262538738
0622,905.1938848476112
3901,879.3427993288723
2002,1181.138548629313
2204,842.985080541275
1707,870.4748646448652
0620,1113.3122544561097
2803,807.4541064730031
1220,423.13594696752176
4813,543.2132658756332
4217,528.4400829219005
3405,627.3408069317637
2804,622.4916020721106
3103,891.863504953681
4214,1047.4732220659857
4212,743.2387394264026
1714,783.3628875608823
1806,761.9508110567817
4205,707.1586577390003
1201,643.4235812184933
4003,746.5079894253762
4001,451.70207743891405
3916,875.2663452841812
0401,555.6791045605696
4216,425.06524747580505
0611,492.4097127819008
0650,601.8373404334496
1718,1008.3458375114184
3908,743.8092384398739
3410,656.7106583912673
3402,744.3834822370476
4204,705.8106829195309
0803,749.7909523959083
2004,912.3508815849783
4210,671.5926712677763
1802,764.0080409631582
0501,1208.786447712905
2801,738.687464457993
0649,890.2521557526837
3912,820.1324083608505
0617,632.0634731612176
2908,685.7713546584249
1701,914.2867016044972
3915,739.1352487373717
5308,1243.4668887140579
1805,841.158228988839
0802,654.0612155321023
0102,511.33165691405776
3406,624.9002074527117
3905,767.4464034199754
4202,1009.5214395338019
5309,876.7569369126394
2203,701.8297271572258
0604,648.968412192531
1216,563.4014895925712
1708,709.2157863772364
2707,1346.9784219245596
0603,461.9624518645183
1719,990.6191346012449
3201,543.6605586563703
5507,1588.1905944276718
1207,539.2701406438572
2906,659.6625496144279
1602,670.5811596876636
5303,908.1037264605878
2902,894.3608587991157
2202,575.7997473151512
5401,954.9314922164912
4209,575.0319392414727
5506,1099.0431582800134
2802,656.2842390557049
3412,686.6233300200126
3800,714.0903660434371
4505,562.8909289453719
1225,558.4898638033934
4203,518.249736920247
5302,1114.8260920871096
4211,534.4141826608201
1601,649.972612913924
2909,633.7925789758257
3203,757.304776941223
3903,888.7988292789161
1705,759.1054867865345
3407,752.7300588483472
0607,402.16296345215505
3503,739.8644213938006
3906,880.3424854377478
2201,649.6201655167417
1000,604.4005440984123
0502,614.4130042506276
5600,691.4670473090024
0503,812.3918170184991
2901,1183.15847503684
2001,1765.0943761912715
2701,818.3952738540613
3907,783.441216747922
4902,1230.6018009099146
1222,514.6809244264075
1215,595.887516036575
2205,1026.6079851132902
1713,783.2730103222896
5307,1609.2103183451811
1804,775.2279871721784
2207,710.2943540036023
4901,1037.1903351444287
5304,1048.022876298388
4819,501.689118179937
5501,879.2735858056586
2614,474.80045670128345
4825,334.3830067426566
1903,488.2092952363155
2506,287.2554158543744
5108,201.99785931804377
0901,202.67185992657966
2607,409.0579085480059
0904,201.68667989971615
2613,453.4017281253032
4701,325.9125598950638
4005,424.2369269007798
0805,690.0025373535544
2705,301.90619725280624
0405,314.54966533590016
5504,519.4991957356648
0648,341.6154400034496
4506,514.1223090234326
4821,350.12584710100083
4820,337.2934101066511
4708,379.88694778154695
0653,136.2826096082744
0408,493.6203917950612
4811,538.0782515508306
5101,254.81863663981449
2510,281.3698335139692
1902,506.16959446525107
0606,406.7622423547389
2501,355.4705829971893
3911,929.4748066184188
5502,958.225279240399
0619,522.37822992029
4213,665.8610149298413
1716,795.9703363028292
2708,1009.1328768138937
2905,836.2626057076112
1702,906.938006978314
1808,905.7322558509003
3902,975.8337576226488
1803,787.3726109272332
1712,916.9793920591586
3913,788.1728463790736
0504,1159.6157384083622
0621,1010.9855982884148
2903,674.524949401045
5305,1226.5837108268522
3914,917.1323511290813
0801,658.0083667969593
3909,886.2370544040414
3101,753.8088257411799
4903,919.108437162561
5301,1178.6436566949899
3401,673.9360542055832
